country,region,education level,gender,age group,household size,crop type,farm size (acres),farming experience,land tenure,fertiliser,certified seeds,pest management,phone ownership,internet use,agricultural financing,bank account,mobile account,losses-rain pattern,losses-drought,losses-heatwave,losses-storms,losses-mudslides,farmer organization,service provider awareness,agricultural continuity,land expansion
Nigeria,Western Africa,tertiary education,male,,4,food crops,,4 years,rent all the land,,,,yes,no,no,no,no,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,5,food crops,,3 years,rent all the land,,,,yes,no,no,no,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,primary,male,,5,food crops,,2 years,own all the land,,,,yes,no,yes,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,5 years,rent all the land,,,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,no,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,5 years,own all the land,,,,yes,yes,no,yes,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,5 years,rent all the land,,,,yes,no,yes,yes,no,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,4,food crops,,3 years,own all the land,,,,yes,no,yes,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,2 years,own all the land,,,,yes,yes,no,yes,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,no education,female,,5,food crops,,3 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,4,food crops,,3 years,rent all the land,,,,yes,no,no,no,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,5,food crops,,3 years,own all the land,,,,yes,no,no,no,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,8,food crops,,3 years,own all the land,,,,yes,yes,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,5 years,own all the land,,,,yes,yes,yes,yes,yes,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,2 years,rent all the land,,,,no,no,no,yes,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,8,food crops,,5-10 years,own all the land,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,4,food crops,,4 years,rent all the land,,,,yes,no,no,no,yes,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,3 years,rent all the land,,,,yes,yes,no,no,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,no education,female,,4,food crops,,1 year,rent all the land,,,,yes,yes,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,>10 years,own all the land,,,,yes,yes,,yes,yes,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,5 years,own all the land,,,,yes,yes,,,,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,6,food crops,,1 year,own all the land,,,,yes,no,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,4,food crops,,2 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,female,,5,food crops,,5-10 years,own all the land,,,,yes,yes,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,2 years,own all the land,,,,yes,yes,yes,yes,yes,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,8,food crops,,3 years,own all the land,,,,yes,yes,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,6,food crops,,4 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,5,food crops,,5-10 years,own all the land,,,,yes,no,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,5-10 years,rent all the land,,,,yes,yes,no,no,no,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,5,food crops,,2 years,rent all the land,,,,yes,yes,yes,yes,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,5 years,own all the land,,,,yes,yes,no,yes,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,4 years,rent all the land,,,,yes,no,no,yes,yes,yes,yes,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,primary,male,,5,food crops,,5 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,no education,female,,5,food crops,,1 year,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,no,
Nigeria,Western Africa,tertiary education,male,,3,food crops,,3 years,rent all the land,,,,yes,no,no,yes,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,4 years,rent all the land,,,,yes,no,no,no,no,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,1,food crops,,5-10 years,own all the land,,,,yes,yes,no,no,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,secondary,female,,2,food crops,,4 years,own part of the land and rent the rest,,,,yes,no,no,no,no,no,no,yes,no,no,,yes,,increase
Nigeria,Western Africa,secondary,female,,8,food crops,,3 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,no education,female,,3,food crops,,1 year,rent all the land,,,,yes,no,no,yes,no,,,,,,,yes,yes,
Nigeria,Western Africa,no education,male,,10,food crops,,2 years,rent all the land,,,,yes,no,no,no,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,female,,2,food crops,,5-10 years,rent all the land,,,,yes,yes,no,no,no,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,10,food crops,,5 years,own all the land,,,,yes,no,yes,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,female,,1,food crops,,3 years,own part of the land and rent the rest,,,,yes,no,no,no,no,yes,no,yes,no,no,,yes,,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,5-10 years,own all the land,,,,yes,yes,no,no,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,no education,female,,4,food crops,,5 years,rent all the land,,,,yes,no,yes,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,5,food crops,,2 years,own all the land,,,,yes,yes,,yes,yes,,,,,,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,3,food crops,,5 years,own all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,2 years,own all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,6,food crops,,2 years,rent all the land,,,,yes,yes,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,3 years,rent all the land,,,,yes,yes,no,yes,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,7,food crops,,1 year,own all the land,,,,yes,no,no,yes,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,female,,4,food crops,,4 years,own all the land,,,,yes,yes,no,yes,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,female,,4,food crops,,3 years,rent all the land,,,,yes,yes,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,4,food crops,,4 years,own all the land,,,,yes,no,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,7,food crops,,5 years,rent all the land,,,,yes,yes,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,2 years,own all the land,,,,yes,yes,no,yes,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,4,food crops,,,rent all the land,,,,yes,no,no,yes,no,,,,,,,no,no,
Nigeria,Western Africa,tertiary education,male,,5,food crops,,1 year,own all the land,,,,yes,no,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,5,food crops,,5-10 years,rent all the land,,,,yes,yes,yes,yes,yes,,,,,,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,5,food crops,,5 years,own part of the land and rent the rest,,,,yes,no,no,yes,yes,,,,,,,yes,yes,increase
Nigeria,Western Africa,no education,female,,2,food crops,,5 years,own all the land,,,,yes,no,no,no,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,female,,2,food crops,,1 year,own all the land,,,,yes,no,no,no,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,5-10 years,own all the land,,,,yes,yes,no,no,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,5 years,rent all the land,,,,yes,no,no,yes,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,female,,1,food crops,,5 years,rent all the land,,,,yes,yes,no,no,no,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,5 years,rent all the land,,,,,yes,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,5 years,rent all the land,,,,yes,yes,no,no,yes,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,5,food crops,,1 year,own part of the land and rent the rest,,,,yes,no,yes,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,3,food crops,,4 years,rent all the land,,,,yes,no,no,no,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,4,food crops,,5 years,rent all the land,,,,yes,no,no,no,yes,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,,food crops,,4 years,own all the land,,,,yes,no,no,no,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,3,food crops,,2 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,7,food crops,,5-10 years,own all the land,,,,yes,yes,no,yes,no,yes,yes,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,2,food crops,,2 years,rent all the land,,,,yes,no,no,no,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,5,food crops,,4 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,5,food crops,,5 years,own all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,female,,3,food crops,,5 years,rent all the land,,,,yes,yes,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,primary,male,,3,food crops,,5 years,own all the land,,,,yes,no,yes,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,4 years,rent all the land,,,,yes,no,no,yes,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,4,food crops,,4 years,rent all the land,,,,yes,no,yes,no,yes,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,female,,2,food crops,,5 years,own all the land,,,,yes,no,yes,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,4 years,own all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,2 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,no,decrease
Nigeria,Western Africa,secondary,male,,4,food crops,,4 years,own part of the land and rent the rest,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,5-10 years,own all the land,,,,yes,no,no,no,no,no,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,2,food crops,,4 years,rent all the land,,,,yes,no,no,yes,no,yes,yes,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,no education,female,,3,food crops,,5 years,own all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,female,,5,food crops,,5 years,rent all the land,,,,yes,no,no,yes,no,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,4,food crops,,3 years,rent all the land,,,,yes,no,no,yes,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,3,food crops,,3 years,own part of the land and rent the rest,,,,yes,yes,no,yes,yes,yes,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,5,food crops,,1 year,own all the land,,,,yes,yes,no,yes,yes,yes,no,no,no,no,,no,yes,increase
Nigeria,Western Africa,secondary,male,,4,food crops,,3 years,rent all the land,,,,yes,no,yes,no,no,yes,yes,no,no,no,,no,yes,increase
Nigeria,Western Africa,tertiary education,male,,6,food crops,,5-10 years,rent all the land,,,,yes,yes,yes,no,no,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,1,food crops,,4 years,rent all the land,,,,yes,no,yes,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,female,,4,food crops,,4 years,rent all the land,,,,yes,yes,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,1,food crops,,5-10 years,own all the land,,,,yes,yes,no,no,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,4,food crops,,2 years,own all the land,,,,yes,no,no,no,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,female,,4,food crops,,2 years,rent all the land,,,,yes,no,no,yes,no,,,,,,,yes,yes,
Nigeria,Western Africa,primary,male,,6,food crops,,3 years,rent all the land,,,,yes,no,no,yes,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,secondary,female,,2,food crops,,5-10 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,no education,male,,6,food crops,,5-10 years,own all the land,,,,yes,yes,no,yes,yes,yes,no,no,no,no,,no,yes,increase
Nigeria,Western Africa,secondary,male,,4,food crops,,3 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,primary,male,,5,food crops,,2 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,7,food crops,,3 years,rent all the land,,,,yes,yes,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,6,food crops,,2 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,6,food crops,,4 years,own all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,1,food crops,,5 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,no education,male,,10,food crops,,5 years,own all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,5,food crops,,2 years,own all the land,,,,yes,yes,no,yes,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,5,food crops,,4 years,own all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,3 years,rent all the land,,,,yes,no,no,no,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,1,food crops,,5 years,rent all the land,,,,yes,yes,no,yes,yes,,,,,,,no,yes,increase
Nigeria,Western Africa,secondary,male,,4,food crops,,3 years,own all the land,,,,yes,no,yes,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,female,,3,food crops,,5-10 years,own all the land,,,,yes,yes,no,yes,yes,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,primary,male,,4,food crops,,4 years,rent all the land,,,,yes,no,yes,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,female,,2,food crops,,4 years,own part of the land and rent the rest,,,,yes,yes,no,no,no,yes,no,no,yes,no,,yes,,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,4 years,rent all the land,,,,yes,no,yes,no,no,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,4,food crops,,4 years,rent all the land,,,,yes,no,no,no,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,secondary,female,,2,food crops,,4 years,own all the land,,,,yes,no,no,no,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,3,food crops,,4 years,own all the land,,,,yes,no,yes,no,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,3,food crops,,5 years,own all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,no education,female,,2,food crops,,4 years,own all the land,,,,yes,yes,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,male,,4,food crops,,1 year,rent all the land,,,,yes,no,no,no,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,3 years,own part of the land and rent the rest,,,,yes,no,no,yes,yes,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,3,food crops,,2 years,own all the land,,,,yes,yes,yes,yes,yes,,,,,,,yes,yes,increase
Nigeria,Western Africa,primary,male,,6,food crops,,5-10 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,primary,male,,3,food crops,,5-10 years,rent all the land,,,,yes,no,no,no,no,yes,yes,no,no,no,,yes,no,increase
Nigeria,Western Africa,tertiary education,male,,6,food crops,,5-10 years,own all the land,,,,yes,yes,no,yes,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,primary,male,,4,food crops,,3 years,,,,,yes,no,no,no,no,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,5,food crops,,2 years,rent all the land,,,,yes,yes,yes,yes,yes,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,5,food crops,,3 years,own all the land,,,,yes,yes,yes,yes,yes,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,secondary,female,,3,food crops,,5 years,rent all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,,yes,no,remain constant
Nigeria,Western Africa,no education,female,,,food crops,,5 years,rent all the land,,,,yes,no,yes,yes,no,yes,no,no,no,no,,yes,yes,increase
Nigeria,Western Africa,primary,female,,1,food crops,,5-10 years,rent all the land,,,,yes,yes,no,yes,yes,yes,yes,no,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,6,food crops,,2 years,own all the land,,,,yes,no,no,yes,no,,,,,,,yes,,
Nigeria,Western Africa,secondary,female,,1,food crops,,2 years,own all the land,,,,yes,no,no,yes,no,no,no,yes,no,no,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,1,food crops,,1 year,own part of the land and rent the rest,,,,yes,no,no,no,no,yes,no,no,no,no,,yes,,increase
Nigeria,Western Africa,tertiary education,female,,2,food crops,,5-10 years,own all the land,,,,yes,yes,no,no,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,male,,10,food crops,,4 years,own all the land,,,,yes,yes,no,yes,no,,,,,,,yes,yes,increase
Nigeria,Western Africa,tertiary education,female,,3,food crops,,2 years,rent all the land,,,,yes,no,no,yes,yes,yes,no,no,no,no,,no,yes,increase
Nigeria,Western Africa,primary,male,,3,food crops,,5-10 years,rent all the land,,,,yes,no,no,no,no,yes,yes,no,no,no,,yes,no,increase
Nigeria,Western Africa,tertiary education,male,,2,food crops,,3 years,own part of the land and rent the rest,,,,yes,no,no,yes,no,yes,yes,no,no,no,,yes,yes,increase
